Measurement type,Year,Month,Day,Hour,Minute,Second,Zero A/D,Current A/D,CO2,IRGA temperature,Humidity,Humidity sensor temperature,Cell gas pressure,Battery voltage
%s,%4.0f,%2.0f,%2.0f,%2.0f,%2.0f,%2.0f,%5.0f,%5.0f,%03.02f,%02.1f,%02.2f,%02.2f,%04d,%02.1f
W M,2023,06,23,15,06,17,54602,37940,5220.40,45.00,26.30,27.20,0998,11.3
W M,2023,06,23,15,16,22,54602,37930,5227.92,45.00,26.30,27.20,0998,11.3
W M,2023,06,23,15,26,26,54602,37919,5235.18,45.00,26.30,27.20,0998,11.5
W M,2023,06,23,15,36,31,54602,37906,5243.56,45.00,26.30,27.20,0998,11.4
W M,2023,06,23,15,46,35,54602,37896,5250.99,45.00,26.30,27.20,0998,11.4
W M,2023,06,23,15,56,40,54602,37886,5257.52,45.00,26.30,27.20,0998,11.5
W M,2023,06,23,16,07,37,54601,39338,4347.97,45.00,26.00,27.20,0998,11.4
W M,2023,06,23,16,17,41,54601,39031,4527.94,45.00,26.10,27.20,0998,11.3
W M,2023,06,23,16,27,46,54601,38850,4635.90,45.00,26.20,27.20,0998,11.4
W M,2023,06,23,16,37,51,54601,38729,4710.22,45.00,26.20,27.20,0998,11.5
W M,2023,06,23,16,47,55,54601,38628,4772.59,45.00,26.20,27.20,0998,11.5
W M,2023,06,23,16,58,00,54601,38550,4822.38,45.00,26.20,27.20,0998,11.4
W M,2023,06,23,17,08,04,54601,38480,4867.26,45.00,26.20,27.20,0998,11.4
W M,2023,06,23,17,18,09,54601,38424,4903.13,45.00,26.20,27.20,0998,11.4
W M,2023,06,23,17,28,14,54601,38374,4934.72,45.00,26.20,27.20,0998,11.4
W M,2023,06,23,17,38,18,54601,38328,4965.46,45.00,26.20,27.10,0998,11.3
W M,2023,06,23,17,48,23,54601,38287,4992.16,45.00,26.20,27.20,0998,11.3
W M,2023,06,23,17,58,28,54601,38247,5018.18,45.00,26.20,27.20,0997,11.4
W M,2023,06,23,18,08,32,54601,38217,5038.34,45.00,26.20,27.20,0997,11.3
W M,2023,06,23,18,18,37,54601,38180,5062.12,45.00,26.20,27.20,0998,11.5
W M,2023,06,23,18,28,41,54601,38157,5077.37,45.00,26.20,27.20,0998,11.3
W M,2023,06,23,18,38,46,54601,38133,5094.06,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,18,48,51,54601,38107,5112.19,45.00,26.20,27.10,0997,11.4
W M,2023,06,23,18,58,55,54601,38086,5125.36,45.00,26.10,27.10,0997,11.5
W M,2023,06,23,19,09,00,54601,38061,5141.65,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,19,19,05,54601,38046,5152.27,45.00,26.20,27.10,0997,11.5
W M,2023,06,23,19,29,09,54601,38026,5165.52,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,19,39,14,54601,38008,5178.16,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,19,49,18,54601,37997,5186.53,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,19,59,23,54601,37978,5199.56,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,20,09,28,54601,37964,5209.30,45.00,26.20,27.10,0997,11.3
W M,2023,06,23,20,19,32,54601,37942,5223.04,45.00,26.20,27.20,0997,11.4
W M,2023,06,23,20,29,37,54601,37926,5233.14,45.00,26.30,27.20,0997,11.3
W M,2023,06,23,20,39,41,54601,37903,5249.67,45.00,26.30,27.20,0997,11.5
W M,2023,06,23,20,49,46,54601,37890,5258.88,45.00,26.40,27.30,0997,11.4
W M,2023,06,23,20,59,50,54601,37874,5268.43,45.00,26.50,27.30,0997,11.4
W M,2023,06,23,21,09,55,54601,37857,5280.12,45.00,26.50,27.40,0997,11.3
W M,2023,06,23,21,20,00,54601,37843,5289.10,45.00,26.50,27.40,0997,11.4
W M,2023,06,23,21,30,04,54601,37823,5302.10,45.00,26.60,27.40,0997,11.3
W M,2023,06,23,21,40,09,54601,37818,5306.77,45.00,26.70,27.50,0997,11.4
W M,2023,06,23,21,50,14,54601,37806,5315.49,45.00,26.70,27.50,0997,11.4
W M,2023,06,23,22,01,11,54608,39836,4072.51,45.00,26.00,27.50,0997,11.4
W M,2023,06,23,22,11,15,54608,39106,4486.81,45.00,26.60,27.60,0997,11.5
W M,2023,06,23,22,21,20,54608,38865,4633.03,45.00,26.70,27.60,0997,11.4
W M,2023,06,23,22,31,24,54608,38702,4734.12,45.00,26.80,27.60,0997,11.2
W M,2023,06,23,22,41,29,54608,38589,4804.91,45.00,26.80,27.70,0997,11.3
W M,2023,06,23,22,51,34,54608,38495,4864.78,45.00,26.90,27.70,0997,11.3
W M,2023,06,23,23,01,38,54608,38413,4917.19,45.00,26.90,27.70,0997,11.4
W M,2023,06,23,23,11,43,54608,38349,4958.09,45.00,27.00,27.70,0997,11.4
W M,2023,06,23,23,21,47,54608,38284,5000.36,45.00,27.10,27.70,0997,11.5
W M,2023,06,23,23,31,52,54608,38236,5031.56,45.00,27.10,27.70,0997,11.3
W M,2023,06,23,23,41,56,54608,38196,5057.75,45.00,27.10,27.80,0997,11.3
W M,2023,06,23,23,52,01,54608,38154,5086.41,45.00,27.10,27.80,0997,11.4
W M,2023,06,24,00,02,06,54608,38109,5115.09,45.00,27.20,27.80,0997,11.3
W M,2023,06,24,00,12,10,54608,38081,5133.81,45.00,27.20,27.80,0997,11.4
W M,2023,06,24,00,22,15,54608,38050,5154.89,45.00,27.20,27.80,0997,11.3
W M,2023,06,24,00,32,19,54608,38021,5174.40,45.00,27.20,27.80,0997,11.5
W M,2023,06,24,00,42,24,54608,37996,5190.74,45.00,27.20,27.80,0997,11.5
W M,2023,06,24,00,52,29,54608,37969,5208.69,45.00,27.30,27.90,0997,11.5
W M,2023,06,24,01,02,33,54608,37942,5227.63,45.00,27.30,27.90,0997,11.3
W M,2023,06,24,01,12,38,54608,37923,5241.40,45.00,27.30,27.90,0997,11.3
W M,2023,06,24,01,22,42,54608,37895,5259.15,45.00,27.40,27.90,0997,11.5
W M,2023,06,24,01,32,47,54608,37873,5274.81,45.00,27.40,27.90,0997,11.5
W M,2023,06,24,01,42,51,54608,37853,5288.53,45.00,27.40,27.90,0997,11.3
W M,2023,06,24,01,52,56,54608,37836,5297.86,45.00,27.40,27.90,0997,11.3
W M,2023,06,24,02,03,01,54608,37808,5316.32,45.00,27.40,27.90,0997,11.4
W M,2023,06,24,02,13,05,54608,37793,5326.57,45.00,27.40,27.90,0997,11.4
W M,2023,06,24,02,23,10,54608,37782,5335.02,45.00,27.40,27.90,0997,11.3
W M,2023,06,24,02,33,14,54608,37762,5347.72,45.00,27.40,27.90,0997,11.4
W M,2023,06,24,02,43,19,54608,37745,5359.40,45.00,27.30,27.90,0997,11.3
W M,2023,06,24,02,53,24,54608,37736,5366.48,45.00,27.30,27.80,0997,11.2
W M,2023,06,24,03,03,28,54608,37732,5369.13,45.00,27.20,27.80,0997,11.4
W M,2023,06,24,03,13,33,54608,37724,5375.72,45.00,27.10,27.70,0997,11.5
W M,2023,06,24,03,23,37,54608,37715,5381.22,45.00,27.10,27.70,0997,11.3
W M,2023,06,24,03,33,42,54608,37712,5382.68,45.00,27.00,27.60,0997,11.3
W M,2023,06,24,03,43,46,54608,37704,5388.69,45.00,27.00,27.60,0997,11.4
W M,2023,06,24,03,53,51,54608,37695,5394.00,45.00,26.90,27.60,0997,11.5
W M,2023,06,24,04,04,48,54598,39289,4373.94,45.00,26.40,27.50,0998,11.3
W M,2023,06,24,04,14,53,54598,38921,4591.77,45.00,26.60,27.50,0998,11.4
W M,2023,06,24,04,24,57,54598,38721,4714.68,45.00,26.60,27.40,0998,11.2
W M,2023,06,24,04,35,02,54598,38589,4796.74,45.00,26.60,27.40,0998,11.4
W M,2023,06,24,04,45,06,54598,38483,4863.70,45.00,26.50,27.40,0998,11.3
W M,2023,06,24,04,55,11,54598,38410,4910.18,45.00,26.40,27.30,0998,11.4
W M,2023,06,24,05,05,16,54598,38347,4950.83,45.00,26.40,27.30,0998,11.3
W M,2023,06,24,05,15,20,54598,38288,4989.25,45.00,26.30,27.20,0998,11.4
W M,2023,06,24,05,25,25,54598,38244,5018.04,45.00,26.30,27.20,0998,11.2
W M,2023,06,24,05,35,30,54598,38200,5047.77,45.00,26.20,27.10,0998,11.4
W M,2023,06,24,05,45,34,54598,38171,5065.53,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,05,55,39,54598,38133,5090.41,45.00,26.10,27.00,0998,11.3
W M,2023,06,24,06,05,43,54598,38096,5113.13,45.00,26.00,27.00,0998,11.2
W M,2023,06,24,06,15,48,54598,38067,5131.86,45.00,26.00,26.90,0998,11.4
W M,2023,06,24,06,25,53,54598,38046,5145.64,45.00,25.90,26.90,0998,11.3
W M,2023,06,24,06,35,57,54598,38020,5162.44,45.00,25.90,26.90,0998,11.3
W M,2023,06,24,06,46,02,54598,37996,5178.53,45.00,25.90,26.90,0998,11.3
W M,2023,06,24,06,56,06,54598,37978,5190.03,45.00,25.90,26.90,0998,11.2
W M,2023,06,24,07,06,11,54598,37958,5202.01,45.00,26.00,27.00,0998,11.3
W M,2023,06,24,07,16,16,54598,37932,5219.64,45.00,26.00,27.00,0998,11.2
W M,2023,06,24,07,26,20,54598,37914,5233.60,45.00,26.10,27.00,0998,11.2
W M,2023,06,24,07,36,25,54598,37904,5239.38,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,07,46,29,54598,37875,5257.80,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,07,56,34,54598,37859,5268.77,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,08,06,38,54598,37843,5279.96,45.00,26.10,27.10,0998,11.5
W M,2023,06,24,08,16,43,54598,37830,5289.30,45.00,26.10,27.10,0998,11.3
W M,2023,06,24,08,26,47,54598,37814,5301.25,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,08,36,52,54598,37806,5307.11,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,08,46,57,54598,37794,5315.42,45.00,26.20,27.10,0998,11.5
W M,2023,06,24,08,57,01,54598,37787,5320.63,45.00,26.20,27.10,0998,11.2
W M,2023,06,24,09,07,06,54598,37772,5330.24,45.00,26.20,27.10,0998,11.4
W M,2023,06,24,09,17,10,54598,37768,5333.28,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,09,27,15,54598,37753,5345.73,45.00,26.20,27.10,0998,11.4
W M,2023,06,24,09,37,19,54598,37742,5352.88,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,09,47,24,54598,37730,5361.84,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,09,57,28,54598,37723,5366.32,45.00,26.20,27.10,0998,11.2
W M,2023,06,24,10,08,25,54609,39137,4467.25,45.00,25.90,27.10,0998,11.4
W M,2023,06,24,10,18,30,54609,38855,4634.98,45.00,26.00,27.10,0998,11.5
W M,2023,06,24,10,28,34,54609,38682,4741.27,45.00,26.10,27.10,0998,11.5
W M,2023,06,24,10,38,39,54609,38557,4820.49,45.00,26.10,27.10,0998,11.3
W M,2023,06,24,10,48,43,54609,38460,4881.67,45.00,26.10,27.10,0998,11.5
W M,2023,06,24,10,58,48,54609,38376,4936.06,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,11,08,52,54609,38310,4978.20,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,11,18,57,54609,38257,5012.15,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,11,29,01,54609,38209,5043.41,45.00,26.20,27.10,0998,11.5
W M,2023,06,24,11,39,06,54609,38164,5072.29,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,11,49,11,54609,38124,5097.28,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,11,59,15,54609,38088,5120.54,45.00,26.10,27.10,0998,11.3
W M,2023,06,24,12,09,20,54609,38064,5138.41,45.00,26.10,27.10,0998,11.5
W M,2023,06,24,12,19,24,54609,38035,5156.88,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,12,29,29,54609,38000,5180.62,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,12,39,33,54609,37973,5198.52,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,12,49,38,54609,37952,5212.85,45.00,26.10,27.10,0998,11.4
W M,2023,06,24,12,59,42,54609,37933,5225.51,45.00,26.20,27.10,0998,11.5
W M,2023,06,24,13,09,47,54609,37916,5237.09,45.00,26.20,27.10,0998,11.4
W M,2023,06,24,13,19,51,54609,37901,5247.91,45.00,26.20,27.10,0998,11.4
W M,2023,06,24,13,29,56,54609,37882,5258.94,45.00,26.20,27.10,0998,11.3
W M,2023,06,24,13,40,00,54609,37866,5269.10,45.00,26.20,27.10,0998,11.5
W M,2023,06,24,13,50,05,54609,37846,5282.94,45.00,26.20,27.20,0998,11.3
W M,2023,06,24,14,00,10,54609,37827,5296.96,45.00,26.20,27.20,0998,11.3
W M,2023,06,24,14,10,14,54609,37811,5307.32,45.00,26.20,27.20,0998,11.3
W M,2023,06,24,14,20,19,54609,37802,5314.93,45.00,26.20,27.20,0998,11.3
W M,2023,06,24,14,30,23,54609,37797,5318.95,45.00,26.30,27.20,0998,11.3
W M,2023,06,24,14,40,28,54609,37776,5334.06,45.00,26.30,27.20,0998,11.5
W M,2023,06,24,14,50,32,54609,37762,5344.11,45.00,26.30,27.20,0998,11.5
W M,2023,06,24,15,00,37,54609,37753,5350.84,45.00,26.40,27.30,0998,11.3
W M,2023,06,24,15,10,42,54609,37734,5363.42,45.00,26.40,27.30,0998,11.3
W M,2023,06,24,15,20,46,54609,37727,5370.41,45.00,26.50,27.30,0998,11.5
W M,2023,06,24,15,32,15,54609,37721,5377.45,45.00,26.50,27.30,0997,11.6
W M,2023,06,24,15,43,39,54609,37700,5392.33,45.00,26.50,27.30,0997,11.4
W M,2023,06,24,15,53,43,54609,37691,5399.29,45.00,26.60,27.40,0997,11.5
W M,2023,06,24,16,04,40,54596,39287,4377.74,45.00,26.20,27.40,0997,11.4
W M,2023,06,24,16,14,45,54596,38914,4599.22,45.00,26.40,27.50,0997,11.4
W M,2023,06,24,16,24,50,54596,38713,4724.04,45.00,26.50,27.50,0997,11.5
W M,2023,06,24,16,34,54,54596,38579,4808.25,45.00,26.60,27.50,0997,11.5
W M,2023,06,24,16,44,59,54596,38469,4878.38,45.00,26.70,27.50,0997,11.4
W M,2023,06,24,16,55,04,54596,38385,4933.02,45.00,26.70,27.50,0997,11.5
W M,2023,06,24,17,05,08,54596,38318,4977.67,45.00,26.80,27.60,0996,11.4
W M,2023,06,24,17,15,13,54596,38255,5019.88,45.00,26.80,27.60,0996,11.4
W M,2023,06,24,17,25,18,54596,38208,5051.62,45.00,26.80,27.60,0996,11.2
W M,2023,06,24,17,35,22,54596,38155,5086.99,45.00,26.80,27.60,0996,11.3
W M,2023,06,24,17,45,27,54596,38119,5111.51,45.00,26.90,27.60,0996,11.2
W M,2023,06,24,17,55,32,54596,38078,5139.85,45.00,26.90,27.60,0996,11.4
W M,2023,06,24,18,05,36,54596,38040,5166.46,45.00,26.90,27.60,0996,11.4
W M,2023,06,24,18,15,41,54596,38009,5188.21,45.00,26.90,27.70,0996,11.3
W M,2023,06,24,18,25,46,54596,37974,5214.22,45.00,26.90,27.70,0995,11.4
W M,2023,06,24,18,35,50,54596,37950,5230.87,45.00,26.90,27.70,0995,11.2
W M,2023,06,24,18,45,55,54596,37926,5247.67,45.00,27.00,27.70,0995,11.2
W M,2023,06,24,18,56,00,54596,37901,5266.25,45.00,27.00,27.70,0995,11.3
W M,2023,06,24,19,06,04,54596,37882,5279.82,45.00,27.00,27.70,0995,11.4
W M,2023,06,24,19,16,09,54596,37863,5294.79,45.00,27.00,27.70,0995,11.1
W M,2023,06,24,19,26,14,54596,37833,5315.34,45.00,27.00,27.70,0995,11.2
W M,2023,06,24,19,36,18,54596,37816,5328.82,45.00,27.00,27.70,0994,11.4
W M,2023,06,24,19,46,23,54596,37805,5337.51,45.00,27.10,27.80,0994,11.2
W M,2023,06,24,19,56,28,54596,37779,5355.19,45.00,27.10,27.80,0994,11.4
W M,2023,06,24,20,06,32,54596,37770,5362.85,45.00,27.10,27.80,0994,11.4
W M,2023,06,24,20,16,37,54596,37754,5374.76,45.00,27.20,27.80,0994,11.2
W M,2023,06,24,20,26,42,54596,37733,5388.44,45.00,27.30,27.90,0994,11.3
W M,2023,06,24,20,36,46,54596,37718,5399.98,45.00,27.30,27.90,0994,11.2
W M,2023,06,24,20,46,51,54596,37705,5409.99,45.00,27.40,28.00,0994,11.2
W M,2023,06,24,20,56,56,54596,37679,5429.36,45.00,27.50,28.00,0994,11.3
W M,2023,06,24,21,07,00,54596,37670,5436.96,45.00,27.60,28.10,0994,11.2
W M,2023,06,24,21,17,05,54596,37653,5449.66,45.00,27.60,28.10,0993,11.4
W M,2023,06,24,21,27,09,54596,37644,5456.62,45.00,27.70,28.10,0993,11.2
W M,2023,06,24,21,37,14,54596,37631,5466.22,45.00,27.80,28.20,0993,11.4
W M,2023,06,24,21,47,19,54596,37623,5473.08,45.00,27.80,28.20,0993,11.3
W M,2023,06,24,21,57,23,54596,37605,5486.38,45.00,27.90,28.30,0993,11.5
W M,2023,06,24,22,08,20,54607,39027,4556.86,45.00,27.70,28.30,0994,11.5
W M,2023,06,24,22,18,25,54607,38741,4735.29,45.00,27.80,28.30,0993,11.4
W M,2023,06,24,22,28,30,54607,38562,4850.06,45.00,28.00,28.40,0993,11.5
W M,2023,06,24,22,38,34,54607,38428,4938.25,45.00,28.00,28.40,0993,11.5
W M,2023,06,24,22,48,39,54607,38327,5004.35,45.00,28.10,28.40,0993,11.3
W M,2023,06,24,22,58,44,54607,38252,5054.56,45.00,28.10,28.40,0992,11.5
W M,2023,06,24,23,08,48,54607,38181,5102.75,45.00,28.10,28.40,0992,11.5
W M,2023,06,24,23,18,53,54607,38119,5144.39,45.00,28.20,28.40,0992,11.3
W M,2023,06,24,23,28,58,54607,38066,5181.64,45.00,28.20,28.50,0992,11.4
W M,2023,06,24,23,39,02,54607,38012,5218.53,45.00,28.30,28.50,0992,11.3
W M,2023,06,24,23,49,07,54607,37966,5249.78,45.00,28.30,28.50,0992,11.5
W M,2023,06,24,23,59,12,54607,37934,5272.65,45.00,28.30,28.50,0992,11.3
W M,2023,06,25,00,09,16,54607,37896,5298.79,45.00,28.30,28.50,0992,11.3
W M,2023,06,25,00,19,21,54607,37860,5325.50,45.00,28.40,28.50,0992,11.5
W M,2023,06,25,00,29,26,54607,37830,5345.46,45.00,28.40,28.60,0992,11.4
W M,2023,06,25,00,39,30,54607,37802,5365.76,45.00,28.40,28.60,0992,11.3
W M,2023,06,25,00,49,35,54607,37775,5384.91,45.00,28.50,28.60,0992,11.4
W M,2023,06,25,00,59,40,54607,37744,5407.36,45.00,28.50,28.60,0991,11.3
W M,2023,06,25,01,09,44,54607,37725,5419.84,45.00,28.50,28.60,0991,11.4
W M,2023,06,25,01,19,49,54607,37705,5434.84,45.00,28.50,28.60,0991,11.4
W M,2023,06,25,01,29,54,54607,37680,5452.89,45.00,28.50,28.60,0991,11.3
W M,2023,06,25,01,39,58,54607,37665,5463.89,45.00,28.50,28.60,0991,11.4
W M,2023,06,25,01,50,03,54607,37649,5477.54,45.00,28.60,28.60,0991,11.3
W M,2023,06,25,02,00,07,54607,37631,5489.90,45.00,28.60,28.70,0991,11.5
W M,2023,06,25,02,10,12,54607,37616,5500.89,45.00,28.60,28.70,0991,11.4
W M,2023,06,25,02,20,17,54607,37597,5514.61,45.00,28.70,28.70,0991,11.3
W M,2023,06,25,02,30,22,54607,37579,5527.02,45.00,28.70,28.70,0991,11.4
W M,2023,06,25,02,40,26,54607,37565,5537.76,45.00,28.70,28.70,0991,11.4
W M,2023,06,25,02,50,31,54607,37559,5542.30,45.00,28.70,28.70,0991,11.3
W M,2023,06,25,03,00,36,54607,37544,5553.86,45.00,28.80,28.70,0991,11.3
W M,2023,06,25,03,10,40,54607,37524,5567.18,45.00,28.70,28.70,0991,11.4
W M,2023,06,25,03,20,45,54607,37513,5575.25,45.00,28.80,28.80,0991,11.4
W M,2023,06,25,03,30,50,54607,37504,5582.09,45.00,28.80,28.80,0991,11.4
W M,2023,06,25,03,40,54,54607,37491,5591.29,45.00,28.80,28.80,0991,11.3
W M,2023,06,25,03,50,59,54607,37480,5599.00,45.00,28.80,28.80,0991,11.4
W M,2023,06,25,04,01,56,54611,39362,4370.51,45.00,28.20,28.80,0992,11.3
W M,2023,06,25,04,12,01,54611,38787,4720.93,45.00,28.70,28.80,0992,11.5
W M,2023,06,25,04,22,05,54611,38550,4873.63,45.00,28.80,28.90,0991,11.5
W M,2023,06,25,04,32,10,54611,38389,4979.57,45.00,28.90,28.90,0991,11.4
W M,2023,06,25,04,42,14,54611,38274,5055.93,45.00,28.90,28.90,0991,11.3
W M,2023,06,25,04,52,19,54611,38183,5117.59,45.00,28.90,28.90,0990,11.4
W M,2023,06,25,05,02,24,54611,38100,5173.76,45.00,28.90,28.90,0990,11.3
W M,2023,06,25,05,12,29,54611,38040,5214.52,45.00,29.00,28.90,0990,11.5
W M,2023,06,25,05,22,33,54611,37988,5251.50,45.00,29.00,28.90,0990,11.3
W M,2023,06,25,05,32,38,54611,37938,5285.21,45.00,29.00,28.90,0990,11.5
W M,2023,06,25,05,42,42,54611,37897,5314.19,45.00,29.00,28.90,0990,11.3
W M,2023,06,25,05,52,47,54611,37844,5351.30,45.00,29.00,28.90,0990,11.3
W M,2023,06,25,06,02,52,54611,37821,5367.21,45.00,29.00,28.90,0990,11.3
W M,2023,06,25,06,12,56,54611,37779,5396.99,45.00,29.10,28.90,0990,11.4
W M,2023,06,25,06,23,01,54611,37747,5419.24,45.00,29.10,28.90,0990,11.5
W M,2023,06,25,06,33,06,54611,37720,5438.80,45.00,29.10,28.90,0990,11.3
W M,2023,06,25,06,43,10,54611,37692,5458.14,45.00,29.10,28.90,0990,11.3
W M,2023,06,25,06,53,15,54611,37666,5477.06,45.00,29.20,29.00,0990,11.5
W M,2023,06,25,07,03,19,54611,37639,5497.85,45.00,29.10,28.90,0990,11.3
W M,2023,06,25,07,13,24,54611,37622,5511.63,45.00,29.10,28.90,0989,11.4
W M,2023,06,25,07,23,29,54611,37599,5529.42,45.00,29.10,28.90,0989,11.5
W M,2023,06,25,07,33,33,54611,37588,5539.83,45.00,28.90,28.80,0989,11.3
W M,2023,06,25,07,43,38,54611,37570,5554.05,45.00,28.90,28.70,0989,11.5
W M,2023,06,25,07,53,42,54611,37552,5567.27,45.00,28.80,28.70,0989,11.4
W M,2023,06,25,08,03,47,54611,37543,5573.90,45.00,28.70,28.60,0989,11.3
W M,2023,06,25,08,13,52,54611,37528,5585.08,45.00,28.70,28.60,0989,11.5
W M,2023,06,25,08,23,56,54611,37515,5594.00,45.00,28.60,28.50,0989,11.3
W M,2023,06,25,08,34,01,54611,37509,5599.71,45.00,28.60,28.50,0989,11.4
W M,2023,06,25,08,44,05,54611,37493,5610.74,45.00,28.50,28.50,0989,11.3
W M,2023,06,25,08,54,10,54611,37480,5620.08,45.00,28.40,28.40,0989,11.4
W M,2023,06,25,09,04,15,54611,37472,5628.16,45.00,28.40,28.40,0989,11.3
W M,2023,06,25,09,14,19,54611,37468,5631.07,45.00,28.30,28.30,0989,11.4
W M,2023,06,25,09,24,24,54611,37450,5637.55,45.00,28.20,28.30,0989,11.3
W M,2023,06,25,09,34,28,54611,37452,5635.96,45.00,28.10,28.30,0989,11.3
W M,2023,06,25,09,44,33,54611,37440,5642.12,45.00,28.00,28.20,0990,11.5
W M,2023,06,25,09,54,38,54611,37432,5648.93,45.00,28.00,28.10,0990,11.5
W M,2023,06,25,10,05,35,54614,38999,4602.61,45.00,27.50,28.10,0990,11.3
W M,2023,06,25,10,15,39,54614,38646,4821.26,45.00,27.60,28.10,0990,11.3
W M,2023,06,25,10,25,44,54614,38442,4950.90,45.00,27.60,28.00,0990,11.3
W M,2023,06,25,10,35,48,54614,38299,5043.70,45.00,27.50,27.90,0990,11.3
W M,2023,06,25,10,45,53,54614,38188,5116.72,45.00,27.40,27.80,0991,11.4
W M,2023,06,25,10,55,58,54614,38100,5174.90,45.00,27.30,27.70,0991,11.4
W M,2023,06,25,11,06,02,54614,38011,5231.81,45.00,27.10,27.60,0991,11.4
W M,2023,06,25,11,16,07,54614,37940,5278.99,45.00,26.90,27.50,0991,11.3
W M,2023,06,25,11,26,11,54614,37890,5312.78,45.00,26.80,27.40,0991,11.5
W M,2023,06,25,11,36,16,54614,37845,5343.30,45.00,26.60,27.30,0992,11.3
W M,2023,06,25,11,46,21,54614,37799,5373.95,45.00,26.50,27.20,0992,11.3
W M,2023,06,25,11,56,25,54614,37755,5400.25,45.00,26.60,27.20,0992,11.3
W M,2023,06,25,12,06,30,54614,37719,5422.84,45.00,26.60,27.30,0993,11.3
W M,2023,06,25,12,16,34,54614,37691,5438.58,45.00,26.70,27.30,0993,11.4
W M,2023,06,25,12,26,39,54614,37661,5457.23,45.00,26.70,27.30,0993,11.5
W M,2023,06,25,12,36,44,54614,37632,5475.11,45.00,26.80,27.40,0993,11.3
W M,2023,06,25,12,46,48,54614,37608,5491.19,45.00,26.80,27.40,0994,11.4
W M,2023,06,25,12,56,53,54614,37585,5507.62,45.00,26.80,27.40,0994,11.4
W M,2023,06,25,13,06,58,54614,37562,5522.25,45.00,26.90,27.50,0994,11.3
W M,2023,06,25,13,17,02,54614,37543,5534.49,45.00,26.90,27.50,0994,11.3
W M,2023,06,25,13,27,07,54614,37522,5550.55,45.00,26.90,27.50,0994,11.4
W M,2023,06,25,13,37,12,54614,37507,5560.30,45.00,26.90,27.50,0994,11.3
W M,2023,06,25,13,47,16,54614,37482,5576.11,45.00,27.00,27.50,0994,11.4
W M,2023,06,25,13,57,21,54614,37462,5582.72,45.00,27.00,27.60,0995,11.3
W M,2023,06,25,14,07,26,54614,37451,5590.61,45.00,27.00,27.50,0995,11.4
W M,2023,06,25,14,17,30,54614,37443,5599.60,45.00,27.00,27.50,0994,11.5
W M,2023,06,25,14,27,35,54614,37436,5610.44,45.00,27.00,27.50,0994,11.3
W M,2023,06,25,14,37,39,54614,37418,5619.26,45.00,27.00,27.50,0994,11.3
W M,2023,06,25,14,47,44,54614,37398,5627.92,45.00,27.00,27.60,0995,11.3
W M,2023,06,25,14,57,49,54614,37389,5632.57,45.00,27.00,27.60,0995,11.3
W M,2023,06,25,15,07,53,54614,37373,5639.91,45.00,27.00,27.60,0996,11.4
W M,2023,06,25,15,17,58,54614,37367,5646.28,45.00,27.00,27.60,0995,11.3
W M,2023,06,25,15,28,02,54614,37357,5654.26,45.00,27.00,27.50,0995,11.3
W M,2023,06,25,15,38,07,54614,37348,5661.25,45.00,27.00,27.50,0995,11.4
W M,2023,06,25,15,48,12,54614,37341,5663.97,45.00,27.00,27.50,0996,11.5
W M,2023,06,25,15,58,16,54614,37330,5670.86,45.00,27.00,27.60,0996,11.5
W M,2023,06,25,16,09,13,54617,38734,4732.64,45.00,26.70,27.50,0995,11.3
W M,2023,06,25,16,19,18,54617,38457,4902.45,45.00,26.80,27.50,0996,11.5
W M,2023,06,25,16,29,23,54617,38291,5009.11,45.00,26.90,27.50,0996,11.3
W M,2023,06,25,16,39,27,54617,38173,5083.64,45.00,26.90,27.50,0996,11.3
W M,2023,06,25,16,49,32,54617,38079,5147.26,45.00,26.90,27.50,0996,11.4
W M,2023,06,25,16,59,37,54617,38002,5198.02,45.00,26.90,27.50,0996,11.4
W M,2023,06,25,17,09,41,54617,37935,5243.10,45.00,26.90,27.50,0996,11.4
W M,2023,06,25,17,19,46,54617,37881,5278.20,45.00,27.00,27.50,0996,11.5
W M,2023,06,25,17,29,50,54617,37832,5309.15,45.00,26.90,27.50,0997,11.4
