HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;
CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;
Date;Time;p_NDIR;p_in;Signal_raw;Signal_ref;T_sensor;Signal_proc;Conc_estimate;Concentration;T_control;T_gas;%rH_gas;
-;-;mbar;mbar;digits;digits;LSB;digits;digits;µmol/L;°C;°C;%;
2023-08-09;16:46:52;1022.84;1006.16;10887;872;0;7010;37829;37.564;38.969;31.66;45.869;
2023-08-09;16:46:53;1022.27;1006.2;10887;872;0;7010;36620;36.365;38.969;31.679;45.905;
2023-08-09;16:46:54;1022.15;1006.09;10887;872;0;7010;36960;36.698;38.976;31.679;45.905;
2023-08-09;16:46:55;1022.73;1005.96;10887;872;0;7010;37290;37.021;38.987;31.679;45.872;
2023-08-09;16:46:56;1021.87;1005.94;10887;872;0;7010;36809;36.543;38.982;31.669;45.838;
2023-08-09;16:46:57;1021.86;1005.92;10887;872;0;7010;36710;36.444;38.997;31.669;45.838;
2023-08-09;16:46:58;1022.64;1005.93;10887;872;0;7010;37079;36.811;38.971;31.679;45.839;
2023-08-09;16:46:59;1021.89;1005.94;10887;872;0;7010;36940;36.673;38.992;31.679;45.839;
2023-08-09;16:47:00;1022.04;1006.08;10887;872;0;7010;37120;36.857;39.007;31.689;45.84;
2023-08-09;16:47:01;1022.79;1006.07;10887;872;0;7010;37469;37.203;38.985;31.669;45.772;
2023-08-09;16:47:02;1022.81;1006.09;10887;872;0;7010;37489;37.224;39.009;31.689;45.84;
2023-08-09;16:47:03;1022.41;1006.18;10887;872;0;7010;37390;37.129;38.953;31.689;45.774;
2023-08-09;16:47:04;1023.01;1006.31;10887;872;0;7010;36710;36.458;39.001;31.689;45.807;
2023-08-09;16:47:05;1023.29;1006.41;10887;872;0;7010;37340;37.087;39.025;31.689;45.807;
2023-08-09;16:47:06;1022.78;1006.35;10887;872;0;7010;36890;36.638;39.002;31.7;45.808;
2023-08-09;16:47:07;1022.86;1006.24;10887;872;0;7010;36760;36.505;39.024;31.709;45.777;
2023-08-09;16:47:08;1022.96;1006.3;10887;872;0;7010;37239;36.983;38.994;31.7;45.775;
2023-08-09;16:47:09;1022.92;1006.34;10887;872;0;7010;37629;37.372;38.994;31.709;45.809;
2023-08-09;16:47:10;1022.59;1006.16;10887;872;0;7010;37160;36.899;39.024;31.7;45.775;
2023-08-09;16:47:11;1022.51;1006.16;10887;872;0;7010;37559;37.296;39.013;31.7;45.775;
2023-08-09;16:47:12;1022.93;1006.09;10887;872;0;7010;36880;36.619;38.998;31.7;45.775;
2023-08-09;16:47:13;1021.96;1005.94;10887;872;0;7010;37210;36.941;39.038;31.709;45.777;
2023-08-09;16:47:14;1021.96;1005.87;10887;872;0;7010;37219;36.947;39.008;31.709;45.777;
2023-08-09;16:47:15;1022.79;1006.05;10887;872;0;7010;37440;37.173;39.051;31.719;45.811;
2023-08-09;16:47:16;1021.94;1005.94;10887;872;0;7010;37020;36.752;39.022;31.709;45.777;
2023-08-09;16:47:17;1022;1005.96;10887;872;0;7010;37270;37.001;39.038;31.709;45.777;
2023-08-09;16:47:18;1022.81;1005.96;10887;872;0;7010;37160;36.892;39.066;31.719;45.778;
2023-08-09;16:47:19;1022.15;1006;10887;872;0;7010;37230;36.963;39.006;31.719;45.778;
2023-08-09;16:47:20;1022.3;1006.01;10887;872;0;7010;37020;36.755;39.062;31.73;45.746;
2023-08-09;16:47:21;1022.53;1005.96;10887;872;0;7010;37280;37.011;39.051;31.73;45.713;
2023-08-09;16:47:22;1022.37;1005.83;10887;872;0;7010;36760;36.49;39.052;31.739;45.747;
2023-08-09;16:47:23;1022.27;1005.9;10887;872;0;7010;36950;36.681;39.044;31.739;45.747;
2023-08-09;16:47:24;1022.15;1005.81;10887;872;0;7010;37219;36.945;39.042;31.739;45.714;
2023-08-09;16:47:25;1022.16;1005.79;10887;872;0;7010;36880;36.608;39.056;31.739;45.714;
2023-08-09;16:47:26;1022.2;1005.79;10887;872;0;7010;37489;37.212;39.056;31.749;45.716;
2023-08-09;16:47:27;1022.08;1005.82;10887;872;0;7010;37070;36.798;39.064;31.739;45.714;
2023-08-09;16:47:28;1021.98;1005.76;10887;872;0;7010;36390;36.121;39.06;31.749;45.65;
2023-08-09;16:47:29;1022.08;1005.63;10887;872;0;7010;37270;36.989;39.049;31.749;45.65;
2023-08-09;16:47:30;1021.92;1005.83;10887;872;0;7010;36989;36.718;39.059;31.749;45.716;
2023-08-09;16:47:31;1022.23;1005.79;10887;872;0;7010;37649;37.371;39.074;31.749;45.683;
2023-08-09;16:47:32;1022.18;1005.75;10887;872;0;7010;37010;36.736;39.071;31.749;45.683;
2023-08-09;16:47:33;1021.83;1005.75;10887;872;0;7010;37010;36.736;39.053;31.759;45.684;
2023-08-09;16:47:34;1022;1005.85;10887;872;0;7010;37010;36.739;39.079;31.759;45.684;
2023-08-09;16:47:35;1022.4;1005.79;10887;872;0;7010;37010;36.737;39.071;31.759;45.684;
2023-08-09;16:47:36;1021.68;1005.71;10887;872;0;7010;37010;36.734;39.065;31.749;45.683;
2023-08-09;16:47:37;1021.72;1005.7;10887;872;0;7010;36760;36.486;39.082;31.77;45.685;
2023-08-09;16:47:38;1022.2;1005.59;10887;872;0;7010;36760;36.482;39.075;31.759;45.651;
2023-08-09;16:47:39;1021.61;1005.65;10887;872;0;7010;37170;36.891;39.085;31.779;45.653;
2023-08-09;16:47:40;1021.64;1005.64;10887;872;0;7010;37170;36.89;39.074;31.779;45.653;
2023-08-09;16:47:41;1022.22;1005.54;10887;872;0;7010;37170;36.887;39.098;31.779;45.653;
2023-08-09;16:47:42;1022.44;1005.76;10887;872;0;7010;37170;36.895;39.072;31.779;45.686;
2023-08-09;16:47:43;1021.75;1005.76;10887;872;0;7010;37020;36.746;39.085;31.779;45.62;
2023-08-09;16:47:43;1021.75;1005.76;10887;872;0;7010;37020;36.746;39.096;31.789;45.589;
2023-08-09;16:47:46;1021.87;1005.81;10887;872;0;7010;36640;36.37;39.098;31.789;45.589;
2023-08-09;16:47:47;1022.69;1005.83;10887;872;0;7010;37250;36.977;39.121;31.779;45.62;
2023-08-09;16:47:48;1022.84;1005.9;10887;872;0;7010;37250;36.979;39.095;31.779;45.587;
2023-08-09;16:47:49;1022.09;1005.89;10887;872;0;7010;37250;36.979;39.103;31.789;45.589;
2023-08-09;16:47:50;1022.53;1005.82;10887;872;0;7010;37250;36.976;39.1;31.8;45.623;
2023-08-09;16:47:51;1022.89;1005.9;10887;872;0;7010;37250;36.979;39.115;31.8;45.59;
2023-08-09;16:47:51;1022.89;1005.9;10887;872;0;7010;37250;36.979;39.117;31.8;45.59;
2023-08-09;16:47:53;1022.7;1005.83;10887;872;0;7010;37930;37.652;39.121;31.81;45.657;
2023-08-09;16:47:54;1022.66;1005.82;10887;872;0;7010;37340;37.066;39.116;31.81;45.624;
2023-08-09;16:47:55;1021.98;1005.74;10887;872;0;7010;36710;36.437;39.11;31.81;45.591;
2023-08-09;16:47:55;1021.98;1005.74;10887;872;0;7010;36710;36.437;39.133;31.81;45.624;
2023-08-09;16:47:55;1021.98;1005.74;10887;872;0;7010;36710;36.437;39.126;31.81;45.591;
2023-08-09;16:47:55;1021.98;1005.74;10887;872;0;7010;36710;36.437;39.114;31.81;45.591;
2023-08-09;16:48:00;1022.59;1005.92;10887;872;0;7010;36890;36.623;39.137;31.819;45.559;
2023-08-09;16:48:00;1022.59;1005.92;10887;872;0;7010;36890;36.623;39.127;31.819;45.592;
2023-08-09;16:48:00;1022.59;1005.92;10887;872;0;7010;36890;36.623;39.139;31.829;45.56;
2023-08-09;16:48:03;1022.07;1005.71;10887;872;0;7010;36910;36.635;39.141;31.829;45.56;
2023-08-09;16:48:04;1022.26;1005.67;10887;872;0;7010;36450;36.177;39.142;31.829;45.56;
2023-08-09;16:48:05;1022.25;1005.75;10887;872;0;7010;37079;36.804;39.14;31.84;45.562;
2023-08-09;16:48:06;1022.19;1005.79;10887;872;0;7010;37370;37.094;39.136;31.829;45.528;
2023-08-09;16:48:07;1022.31;1005.75;10887;872;0;7010;36570;36.299;39.133;31.84;45.562;
2023-08-09;16:48:08;1022.31;1005.78;10887;872;0;7010;37030;36.757;39.159;31.84;45.529;
2023-08-09;16:48:09;1022.18;1005.72;10887;872;0;7010;37010;36.734;39.136;31.829;45.528;
2023-08-09;16:48:10;1022.71;1005.97;10887;872;0;7010;37040;36.773;39.159;31.829;45.528;
2023-08-09;16:48:11;1022.84;1006.09;10887;872;0;7010;36630;36.371;39.143;31.829;45.56;
2023-08-09;16:48:12;1022.77;1006.11;10887;872;0;7010;36840;36.58;39.159;31.84;45.529;
2023-08-09;16:48:13;1022.77;1006.09;10887;872;0;7010;37040;36.778;39.139;31.84;45.529;
2023-08-09;16:48:14;1022.53;1005.94;10887;872;0;7010;37030;36.762;39.179;31.849;45.53;
2023-08-09;16:48:15;1022.55;1005.78;10887;872;0;7010;37460; ;39.168;31.849;45.53;
2023-08-09;16:48:16;1022.08;1005.72;10887;872;0;7010;37879;37.597;39.176;31.84;45.529;
2023-08-09;16:48:18;1022.3;1005.54;10887;872;0;7010;36989;36.707;39.175;31.859;45.531;
2023-08-09;16:48:19;1022.16;1005.78;10887;872;0;7010;37610;37.332;39.171;31.859;45.498;
2023-08-09;16:48:20;1021.93;1005.67;10887;872;0;7010;36860;36.584;39.18;31.859;45.498;
2023-08-09;16:48:20;1021.93;1005.67;10887;872;0;7010;36860;36.584;39.175;31.859;45.498;
2023-08-09;16:48:20;1021.93;1005.67;10887;872;0;7010;36860;36.584;39.174;31.859;45.498;
2023-08-09;16:48:20;1021.93;1005.67;10887;872;0;7010;36860;36.584;39.156;31.859;45.498;
2023-08-09;16:48:24;1022.47;1005.57;10887;872;0;7010;36710;36.431;39.153;31.869;45.466;
2023-08-09;16:48:24;1022.47;1005.57;10887;872;0;7010;36710;36.431;39.147;31.88;45.468;
2023-08-09;16:48:26;1021.56;1005.52;10887;872;0;7010;36780;36.499;39.112;31.869;45.466;
2023-08-09;16:48:28;1022.36;1005.54;10887;872;0;7010;37739;37.451;39.112;31.88;45.468;
2023-08-09;16:48:29;1021.72;1005.57;10887;872;0;7010;36920;36.64;39.09;31.88;45.468;
2023-08-09;16:48:30;1022.51;1005.7;10887;872;0;7010;37120;36.843;39.091;31.899;45.47;
2023-08-09;16:48:31;1022.6;1005.65;10887;872;0;7010;37219;36.939;39.082;31.899;45.47;
2023-08-09;16:48:32;1021.92;1005.74;10887;872;0;7010;37320;37.043;39.09;31.88;45.468;
2023-08-09;16:48:33;1022.74;1005.86;10887;872;0;7010;37390;37.117;39.106;31.88;45.468;
2023-08-09;16:48:34;1022.62;1005.68;10887;872;0;7010;37000;36.723;39.07;31.889;45.436;
2023-08-09;16:48:37;1022.37;1005.56;10887;872;0;7010;37239;36.956;39.042;31.899;45.404;
2023-08-09;16:48:38;1021.61;1005.5;10887;872;0;7010;37000;36.717;39.041;31.889;45.403;
2023-08-09;16:48:39;1022.58;1005.67;10887;872;0;7010;37680;37.398;39.039;31.889;45.403;
2023-08-09;16:48:40;1022.63;1005.7;10887;872;0;7010;37140;36.863;39.058;31.899;45.437;
2023-08-09;16:48:41;1021.72;1005.57;10887;872;0;7010;37390;37.106;39.038;31.91;45.405;
2023-08-09;16:48:42;1022.47;1005.67;10887;872;0;7010;37000;36.723;39.051;31.899;45.404;
2023-08-09;16:48:43;1022.67;1005.71;10887;872;0;7010;36770;36.496;39.036;31.91;45.405;
2023-08-09;16:48:44;1021.97;1005.79;10887;872;0;7010;36860;36.588;39.055;31.919;45.406;
2023-08-09;16:48:45;1022;1005.72;10887;872;0;7010;36370;36.099;39.043;31.919;45.406;
2023-08-09;16:48:46;1022.84;1005.9;10887;872;0;7010;37130;36.86;39.024;31.919;45.374;
2023-08-09;16:48:47;1022.15;1005.81;10887;872;0;7010;37489;37.213;39.025;31.919;45.374;
2023-08-09;16:48:48;1022.09;1005.85;10887;872;0;7010;36410;36.144;39.017;31.929;45.375;
2023-08-09;16:48:49;1022.7;1005.78;10887;872;0;7010;37050;36.776;39.027;31.929;45.408;
2023-08-09;16:48:50;1021.85;1005.52;10887;872;0;7010;37050;36.767;39.029;31.929;45.408;
2023-08-09;16:48:51;1021.59;1005.45;10887;872;0;7010;36730;36.447;39.024;31.929;45.408;
2023-08-09;16:48:52;1022.3;1005.45;10887;872;0;7010;37110;36.824;39.017;31.939;45.409;
2023-08-09;16:48:53;1021.61;1005.46;10887;872;0;7010;37040;36.755;38.996;31.929;45.375;
2023-08-09;16:48:54;1021.63;1005.52;10887;872;0;7010;36790;36.509;39.013;31.929;45.375;
2023-08-09;16:48:55;1022.38;1005.56;10887;872;0;7010;36750;36.471;39.028;31.939;45.376;
2023-08-09;16:48:56;1021.56;1005.38;10887;872;0;7010;36450;36.166;39.015;31.939;45.376;
2023-08-09;16:48:57;1021.49;1005.34;10887;872;0;7010;36980;36.691;38.999;31.95;45.344;
2023-08-09;16:48:58;1022.31;1005.49;10887;872;0;7010;36660;36.379;39.01;31.939;45.343;
2023-08-09;16:48:59;1021.6;1005.38;10887;872;0;7010;37260;36.97;39.008;31.95;45.344;
2023-08-09;16:49:00;1021.37;1005.24;10887;872;0;7010;37399;37.103;39.018;31.939;45.343;
2023-08-09;16:49:01;1022.23;1005.41;10887;872;0;7010;37350;37.061;39.015;31.95;45.344;
2023-08-09;16:49:02;1021.64;1005.45;10887;872;0;7010;36860;36.576;39.009;31.95;45.344;
2023-08-09;16:49:03;1021.37;1005.3;10887;872;0;7010;37579;37.284;39.003;31.959;45.312;
2023-08-09;16:49:04;1022.12;1005.34;10887;872;0;7010;37120;36.83;39.028;31.959;45.312;
2023-08-09;16:49:05;1021.45;1005.37;10887;872;0;7010;36440;36.156;39.002;31.959;45.312;
2023-08-09;16:49:06;1021.45;1005.27;10887;872;0;7010;37100;36.807;39.016;31.969;45.313;
2023-08-09;16:49:07;1022.2;1005.32;10887;872;0;7010;37290;36.998;39.006;31.959;45.279;
2023-08-09;16:49:08;1022.3;1005.38;10887;872;0;7010;37420;37.129;39.013;31.959;45.279;
2023-08-09;16:49:09;1021.5;1005.35;10887;872;0;7010;37030;36.741;39.002;31.969;45.281;
2023-08-09;16:49:10;1022.22;1005.3;10887;872;0;7010;36760;36.471;38.995;31.959;45.279;
2023-08-09;16:49:11;1022.4;1005.42;10887;872;0;7010;37100;36.813;39;31.98;45.282;
2023-08-09;16:49:12;1022.01;1005.59;10887;872;0;7010;36670;36.392;39.007;31.959;45.279;
2023-08-09;16:49:13;1022.47;1005.45;10887;872;0;7010;37610;37.32;38.999;31.98;45.315;
2023-08-09;16:49:14;1022.53;1005.6;10887;872;0;7010;36640;36.363;39.013;31.98;45.315;
2023-08-09;16:49:15;1022.14;1005.61;10887;872;0;7010;36649;36.372;39.02;31.98;45.282;
2023-08-09;16:49:16;1022.81;1005.74;10887;872;0;7010;37030;36.755;39.01;31.989;45.283;
2023-08-09;16:49:17;1022.73;1005.7;10887;872;0;7010;37100;36.823;39.012;31.98;45.282;
2023-08-09;16:49:18;1022.26;1005.64;10887;872;0;7010;37610;37.327;39.007;31.969;45.281;
2023-08-09;16:49:19;1022.71;1005.68;10887;872;0;7010;37600;37.319;39.002;31.989;45.283;
2023-08-09;16:49:20;1022.42;1005.64;10887;872;0;7010;37149;36.869;39.009;31.989;45.283;
2023-08-09;16:49:21;1022.05;1005.54;10887;872;0;7010;37309;37.025;38.996;31.989;45.283;
2023-08-09;16:49:22;1022.44;1005.59;10887;872;0;7010;37120;36.839;39.01;31.98;45.282;
2023-08-09;16:49:23;1022.3;1005.59;10887;872;0;7010;36760;36.482;39.017;31.989;45.25;
2023-08-09;16:49:24;1022.11;1005.43;10887;872;0;7010;37180;36.893;38.998;31.989;45.25;
2023-08-09;16:49:25;1022.56;1005.64;10887;872;0;7010;37920;37.635;39.007;31.989;45.25;
2023-08-09;16:49:26;1022.48;1005.65;10887;872;0;7010;37239;36.959;38.99;31.999;45.251;
2023-08-09;16:49:27;1022.33;1005.79;10887;872;0;7010;37180;36.906;38.997;31.989;45.25;
2023-08-09;16:49:28;1022.7;1005.81;10887;872;0;7010;36920;36.648;38.991;31.989;45.25;
2023-08-09;16:49:29;1022.44;1005.72;10887;872;0;7010;36989;36.714;39.011;32.009;45.219;
2023-08-09;16:49:30;1022.16;1005.65;10887;872;0;7010;37040;36.762;39.012;31.999;45.251;
2023-08-09;16:49:31;1022.04;1005.48;10887;872;0;7010;36610;36.329;39.007;31.999;45.251;
2023-08-09;16:49:32;1022.18;1005.6;10887;872;0;7010;37420;37.137;39.017;31.999;45.218;
2023-08-09;16:49:33;1021.82;1005.53;10887;872;0;7010;36940;36.658;39.011;31.999;45.218;
2023-08-09;16:49:34;1021.98;1005.52;10887;872;0;7010;37120;36.836;38.979;32.009;45.219;
2023-08-09;16:49:35;1022.25;1005.61;10887;872;0;7010;37200;36.919;38.989;32.009;45.219;
2023-08-09;16:49:36;1021.74;1005.71;10887;872;0;7010;37410;37.131;38.999;32.02;45.22;
2023-08-09;16:49:37;1021.85;1005.72;10887;872;0;7010;37059;36.783;38.995;32.02;45.22;
2023-08-09;16:49:38;1021.82;1005.7;10887;872;0;7010;37420;37.141;39.003;32.009;45.153;
2023-08-09;16:49:39;1021.94;1005.79;10887;872;0;7010;36730;36.459;39.003;32.009;45.219;
2023-08-09;16:49:40;1021.94;1005.63;10887;872;0;7010;37020;36.741;38.982;32.029;45.189;
2023-08-09;16:49:41;1021.66;1005.67;10887;872;0;7010;37260;36.981;39.015;32.02;45.188;
2023-08-09;16:49:42;1022;1005.64;10887;872;0;7010;37739;37.455;39.006;32.02;45.155;
2023-08-09;16:49:43;1021.97;1005.49;10887;872;0;7010;37190;36.905;39.023;32.02;45.155;
2023-08-09;16:49:44;1021.37;1005.54;10887;872;0;7010;36899;36.618;38.999;32.02;45.155;
2023-08-09;16:49:45;1022.09;1005.61;10887;872;0;7010;36460;36.185;38.997;32.039;45.157;
2023-08-09;16:49:46;1022.15;1005.57;10887;872;0;7010;37809;37.522;39.014;32.039;45.157;
2023-08-09;16:49:47;1021.41;1005.59;10887;872;0;7010;37160;36.879;39.016;32.039;45.157;
2023-08-09;16:49:48;1022.15;1005.6;10887;872;0;7010;37100;36.819;39.012;32.029;45.123;
2023-08-09;16:49:49;1022.04;1005.52;10887;872;0;7010;37280;36.995;38.987;32.029;45.123;
2023-08-09;16:49:50;1021.31;1005.45;10887;872;0;7010;37280;36.993;38.984;32.039;45.157;
2023-08-09;16:49:51;1021.92;1005.46;10887;872;0;7010;37280;36.993;38.995;32.06;45.093;
2023-08-09;16:49:52;1022.07;1005.57;10887;872;0;7010;37280;36.997;39.013;32.05;45.158;
2023-08-09;16:49:53;1021.44;1005.65;10887;872;0;7010;37360;37.079;39.001;32.039;45.124;
2023-08-09;16:49:54;1021.44;1005.79;10887;872;0;7010;37360;37.084;39.011;32.039;45.124;
2023-08-09;16:49:55;1022.11;1005.82;10887;872;0;7010;36910;36.639;39.003;32.05;45.092;
2023-08-09;16:49:56;1021.7;1005.89;10887;872;0;7010;36910;36.641;38.99;32.06;45.126;
2023-08-09;16:49:57;1021.9;1005.87;10887;872;0;7010;36910;36.641;39.006;32.05;45.125;
2023-08-09;16:49:58;1022.12;1005.96;10887;872;0;7010;36910;36.644;39.008;32.05;45.092;
2023-08-09;16:49:59;1021.85;1005.85;10887;872;0;7010;36910;36.64;38.999;32.06;45.093;
2023-08-09;16:50:00;1021.76;1005.74;10887;872;0;7010;37309;37.032;38.963;32.06;45.093;
2023-08-09;16:50:01;1021.38;1005.61;10887;872;0;7010;37309;37.027;38.994;32.069;45.127;
2023-08-09;16:50:02;1021.61;1005.59;10887;872;0;7010;37460;37.176;39.006;32.05;45.125;
2023-08-09;16:50:03;1021.76;1005.72;10887;872;0;7010;37460;37.181;39.024;32.069;45.094;
2023-08-09;16:50:04;1021.37;1005.65;10887;872;0;7010;37180;36.901;38.998;32.079;45.096;
2023-08-09;16:50:05;1021.78;1005.52;10887;872;0;7010;37180;36.896;39.015;32.069;45.094;
2023-08-09;16:50:06;1021.96;1005.65;10887;872;0;7010;37180;36.901;38.994;32.069;45.094;
2023-08-09;16:50:07;1021.02;1005.5;10887;872;0;7010;37180;36.895;38.996;32.069;45.061;
2023-08-09;16:50:08;1021.83;1005.52;10887;872;0;7010;37180;36.896;38.981;32.079;45.096;
2023-08-09;16:50:09;1021.93;1005.6;10887;872;0;7010;37469;37.186;39.01;32.079;45.03;
2023-08-09;16:50:10;1020.93;1005.54;10887;872;0;7010;37540;37.254;38.999;32.079;45.063;
2023-08-09;16:50:11;1021.72;1005.48;10887;872;0;7010;36630;36.349;39.032;32.099;45.032;
2023-08-09;16:50:12;1021.9;1005.56;10887;872;0;7010;38129;37.839;39.02;32.099;45.032;
2023-08-09;16:50:13;1021.11;1005.6;10887;872;0;7010;37820;37.534;39.004;32.079;45.063;
2023-08-09;16:50:14;1021.86;1005.56;10887;872;0;7010;37410;37.126;38.987;32.079;45.063;
2023-08-09;16:50:15;1021.9;1005.68;10887;872;0;7010;37100;36.822;39.014;32.099;45.065;
2023-08-09;16:50:16;1021.15;1005.53;10887;872;0;7010;37020;36.737;39.009;32.09;45.031;
2023-08-09;16:50:17;1021.89;1005.61;10887;872;0;7010;36920;36.641;38.999;32.09;45.031;
2023-08-09;16:50:18;1021.98;1005.65;10887;872;0;7010;37020;36.742;39.008;32.09;45.031;
2023-08-09;16:50:19;1021.38;1005.63;10887;872;0;7010;37750;37.466;39.005;32.09;45.031;
2023-08-09;16:50:20;1021.19;1005.39;10887;872;0;7010;36890;36.603;38.963;32.09;45.031;
2023-08-09;16:50:21;1021.46;1005.45;10887;872;0;7010;37149;36.863;39.034;32.099;45.032;
2023-08-09;16:50:22;1021.35;1005.5;10887;872;0;7010;37040;36.756;39.013;32.099;45.032;
2023-08-09;16:50:23;1021.41;1005.38;10887;872;0;7010;37550;37.258;39.016;32.099;45.032;
2023-08-09;16:50:24;1021.56;1005.53;10887;872;0;7010;37239;36.955;39.021;32.099;44.999;
2023-08-09;16:50:25;1021.64;1005.48;10887;872;0;7010;37790;37.5;39.022;32.109;45.033;
2023-08-09;16:50:26;1021.66;1005.53;10887;872;0;7010;37430;37.144;39.001;32.09;44.998;
2023-08-09;16:50:27;1021;1005.41;10887;872;0;7010;37579;37.288;38.996;32.119;45.034;
2023-08-09;16:50:28;1021.53;1005.46;10887;872;0;7010;37200;36.914;38.996;32.119;45.034;
2023-08-09;16:50:29;1021.38;1005.34;10887;872;0;7010;37370;37.078;39.008;32.119;45.034;
2023-08-09;16:50:30;1020.79;1005.31;10887;872;0;7010;37300;37.007;39.003;32.119;44.968;
2023-08-09;16:50:31;1021.74;1005.43;10887;872;0;7010;36969;36.683;38.997;32.119;45.001;
2023-08-09;16:50:32;1021.74;1005.41;10887;872;0;7010;37250;36.961;39.004;32.119;45.001;
2023-08-09;16:50:33;1020.93;1005.46;10887;872;0;7010;36820;36.536;39.018;32.119;44.968;
2023-08-09;16:50:34;1022.03;1005.59;10887;872;0;7010;37190;36.908;38.983;32.13;44.969;
2023-08-09;16:50:35;1021.75;1005.49;10887;872;0;7010;37219;36.933;38.986;32.13;44.969;
2023-08-09;16:50:36;1021.19;1005.42;10887;872;0;7010;37530;37.239;38.994;32.119;44.968;
2023-08-09;16:50:37;1022.19;1005.68;10887;872;0;7010;37030;36.753;39.004;32.13;44.969;
2023-08-09;16:50:38;1022.03;1005.67;10887;872;0;7010;36790;36.514;39.002;32.139;44.971;
2023-08-09;16:50:39;1021.16;1005.5;10887;872;0;7010;37239;36.954;38.968;32.13;44.969;
2023-08-09;16:50:40;1021.79;1005.45;10887;872;0;7010;37070;36.784;39.001;32.139;44.938;
2023-08-09;16:50:41;1021.78;1005.43;10887;872;0;7010;37210;36.922;39.006;32.139;44.938;
2023-08-09;16:50:42;1021.11;1005.45;10887;872;0;7010;37030;36.744;39.019;32.139;44.971;
2023-08-09;16:50:43;1021.96;1005.52;10887;872;0;7010;36890;36.608;39.013;32.13;44.969;
2023-08-09;16:50:44;1021.92;1005.6;10887;872;0;7010;36690;36.413;39.019;32.139;44.938;
2023-08-09;16:50:45;1021.46;1005.64;10887;872;0;7010;37829;37.544;39.01;32.13;44.969;
2023-08-09;16:50:46;1021.7;1005.46;10887;872;0;7010;37430;37.142;38.996;32.149;44.939;
2023-08-09;16:50:47;1021.46;1005.45;10887;872;0;7010;37430;37.141;38.987;32.149;44.939;
2023-08-09;16:50:48;1021.41;1005.42;10887;872;0;7010;37290;37.001;38.987;32.139;44.971;
2023-08-09;16:50:49;1021.48;1005.43;10887;872;0;7010;36510;36.228;39.006;32.139;44.938;
2023-08-09;16:50:50;1021.52;1005.46;10887;872;0;7010;37309;37.022;38.992;32.149;44.939;
2023-08-09;16:50:51;1021.56;1005.45;10887;872;0;7010;37360;37.072;39.013;32.16;44.907;
2023-08-09;16:50:52;1021.52;1005.27;10887;872;0;7010;37550;37.254;39.017;32.16;44.907;
2023-08-09;16:50:53;1020.91;1005.26;10887;872;0;7010;36890;36.599;38.997;32.149;44.906;
2023-08-09;16:50:54;1021.79;1005.45;10887;872;0;7010;37180;36.893;39.007;32.16;44.907;
2023-08-09;16:50:55;1021.68;1005.42;10887;872;0;7010;37239;36.951;39.014;32.169;44.941;
2023-08-09;16:50:56;1021.11;1005.49;10887;872;0;7010;37670;37.381;39.003;32.169;44.908;
2023-08-09;16:50:57;1021.98;1005.53;10887;872;0;7010;37500;37.214;39.003;32.16;44.907;
2023-08-09;16:50:58;1022.03;1005.54;10887;872;0;7010;36980;36.698;38.996;32.16;44.907;
2023-08-09;16:50:59;1021.17;1005.43;10887;872;0;7010;37079;36.792;39;32.16;44.907;
2023-08-09;16:51:00;1022.05;1005.61;10887;872;0;7010;37579;37.295;38.999;32.16;44.907;
2023-08-09;16:51:01;1021.98;1005.52;10887;872;0;7010;37270;36.985;38.994;32.169;44.908;
2023-08-09;16:51:02;1021.15;1005.42;10887;872;0;7010;37960;37.666;39.007;32.169;44.908;
2023-08-09;16:51:03;1021.94;1005.53;10887;872;0;7010;37480;37.194;39.001;32.169;44.875;
2023-08-09;16:51:04;1021.78;1005.43;10887;872;0;7010;37110;36.823;38.996;32.169;44.875;
2023-08-09;16:51:05;1021.19;1005.37;10887;872;0;7010;37140;36.851;39.012;32.179;44.909;
2023-08-09;16:51:06;1021.15;1005.12;10887;872;0;7010;37410;37.109;39.004;32.169;44.842;
